Region_ID,State,Mountain_Range,Nearby_River,Wildlife_Sanctuary,Restriction_Type,Dominant_Trees,Key_Animals,Minerals_Present,Elevation_m,Slope_deg,NDVI,Forest_Cover_Percent,Distance_to_River_km,Protected_Area,Existing_Mining,Mining_Allowed,Deforestation_Risk,Water_Pollution_Risk,Air_Pollution_Risk,Annual_Rainfall_mm,Seasonal_Rainfall_Variability,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Seismic_Zone,Population_Density_per_km2,Land_Use_Type,Mining_Employment_Dependency_%,Past_Mining_Accidents,Previous_Hazard_Report,Distance_to_Road_km,Distance_to_Rail_km,Distance_to_Town_km,Road_Connectivity,Rail_Connectivity
R6964,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",633,14,0.27,84,2.8,1,0,Yes,Low,High,High,2756,0.23,31,40,27,III,1316,Agriculture,13,0,Medium,10.3,4.9,84.8,Moderate,High
R6965,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",775,15,0.53,23,2.3,1,0,Yes,Low,High,Medium,3102,1.44,22,26,15,III,186,Agriculture,9,1,Very High,9.4,5.7,149.1,Moderate,Low
R6966,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",160,19,0.68,42,5.7,1,0,Yes,Low,Medium,High,2400,1.21,28,33,20,III,631,Agriculture,21,0,Very High,13.2,43.9,77,Moderate,Low
R6967,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",656,6,0.34,58,5.5,1,1,Yes,Low,High,High,2794,0.98,26,29,20,III,415,Forest,66,0,Medium,10.7,38.7,19.3,Good,None
R6968,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",779,25,0.3,79,1.2,1,1,No,Very High,High,Medium,333,0.72,35,42,28,III,634,Forest,43,0,Medium,11.1,57.5,104,Good,Low
R6969,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",546,21,0.56,46,5,1,0,Yes,Very High,Medium,High,2848,0.73,31,39,23,III,1117,Agriculture,18,3,High,1.5,7.8,111.4,Moderate,Medium
R6970,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",873,21,0.81,59,0.8,1,0,No,High,Low,Low,1769,1.06,35,44,27,II,1010,Forest,22,0,Low,2.6,56.5,146.1,Good,High
R6971,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",732,20,0.37,73,1,1,0,No,High,Low,Medium,1742,0.7,26,33,20,III,440,Forest,23,1,High,1.4,3,80.4,Moderate,Medium
R6972,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",552,11,0.7,23,1.4,1,0,Yes,Very High,Medium,Medium,1002,0.86,20,24,14,III,884,Forest,16,0,Low,13.8,33.3,4.7,Poor,Low
R6973,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",718,5,0.66,46,3.1,1,1,Yes,High,Low,Medium,3388,1.34,34,38,30,II,1174,Agriculture,41,1,Medium,1.1,29.6,132.1,Poor,High
R6974,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",531,14,0.31,15,6,1,0,Yes,Medium,Medium,High,447,0.29,29,34,24,IV,638,Urban,12,0,High,10.5,11.6,127.5,Poor,High
R6975,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",722,26,0.88,36,3.7,1,1,Yes,Low,High,High,503,0.47,34,41,28,III,479,Agriculture,41,0,High,1.1,1.3,51.8,Good,None
R6976,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",568,23,0.62,31,5.4,1,0,Yes,Low,Low,Low,1972,1.16,32,42,29,III,672,Agriculture,8,0,Medium,4.7,8,11.4,Moderate,Medium
R6977,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",504,10,0.59,25,5.1,1,0,Yes,Very High,Medium,Medium,1644,0.99,23,31,15,II,1405,Forest,14,3,High,6.3,46.8,27.8,Moderate,Low
R6978,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",589,26,0.35,52,4.3,1,1,No,Very High,Low,High,2927,0.96,18,26,12,III,1034,Mixed,67,2,Low,0.8,52.2,144.1,Poor,Low
R6979,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",262,28,0.82,85,5.4,1,1,No,Very High,High,Low,1418,0.32,31,37,26,III,217,Forest,61,4,Medium,19.8,58,91.8,Moderate,Low
R6980,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",137,19,0.52,24,3.9,1,0,Yes,Low,High,Low,1072,1.07,35,41,30,II,1437,Mixed,15,0,High,5.7,54.6,51.7,Moderate,None
R6981,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",209,18,0.46,83,2.4,1,0,No,Medium,Medium,Low,1330,1.46,35,43,32,II,875,Agriculture,5,3,High,18,50.5,23.1,Moderate,None
R6982,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",779,21,0.55,33,0.3,1,1,Yes,Medium,Low,High,2970,0.75,29,33,22,III,355,Urban,31,5,Very High,14.5,3.9,78.6,Good,None
R6983,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",232,15,0.35,24,1.7,1,1,Yes,Medium,Medium,Low,2368,0.26,18,28,15,III,1238,Agriculture,44,1,Medium,3.6,39.1,73.1,Poor,None
R6984,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",723,17,0.59,64,3.8,1,0,No,Medium,Low,High,1379,0.66,23,29,18,IV,574,Forest,24,2,Very High,7.1,47.4,146.9,Poor,None
R6985,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",689,7,0.58,85,5,1,0,Yes,Very High,High,Medium,3463,0.32,29,34,21,II,1482,Agriculture,19,4,Low,10.2,31,88.8,Poor,None
R6986,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",503,24,0.84,32,2.3,1,0,Yes,Low,High,Medium,770,0.94,32,39,26,III,1387,Forest,12,1,Low,1.3,38.9,42.1,Good,Low
R6987,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",122,30,0.65,34,1.5,1,1,Yes,Low,Medium,Medium,1259,1.14,20,27,13,IV,1224,Agriculture,51,2,Low,8.1,11.1,65.3,Good,High
R6988,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",454,28,0.51,47,1.4,1,1,Yes,Very High,Low,High,1666,0.3,30,40,23,III,329,Forest,46,4,Medium,18.5,59.5,33.8,Good,Medium
R6989,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",420,23,0.87,37,5,1,0,Yes,High,Low,Low,1962,0.4,18,24,14,IV,1253,Forest,8,1,High,17,25.1,139.3,Good,Medium
R6990,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",145,29,0.42,22,4,1,0,Yes,Very High,Medium,Medium,1570,0.79,16,20,9,II,611,Urban,13,0,High,14.3,1.5,13.7,Moderate,Medium
R6991,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",422,8,0.51,19,3,1,0,Yes,Low,Low,Low,2892,1.25,22,29,17,III,450,Urban,12,0,Very High,15.3,50.1,125.5,Good,None
R6992,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",593,19,0.74,21,1.1,1,1,Yes,Medium,High,Medium,1627,0.93,32,39,24,II,1226,Agriculture,65,2,Very High,3.3,30.2,136.8,Good,Medium
R6993,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",683,20,0.4,19,4.3,1,1,Yes,High,High,Medium,2623,0.8,23,33,15,IV,92,Urban,46,0,High,9.5,2,132.5,Moderate,Medium
R6994,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",224,27,0.66,58,4.1,1,1,No,Very High,High,Low,2209,0.96,33,39,25,V,1118,Agriculture,36,4,Medium,13,14,142.7,Moderate,Low
R6995,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",584,8,0.88,24,2.6,1,0,Yes,High,High,High,3405,0.85,18,27,14,II,326,Agriculture,23,1,High,18.4,23.8,80.2,Poor,High
R6996,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",834,28,0.66,36,5.9,1,1,Yes,Low,High,High,2506,0.52,25,33,20,III,1248,Mixed,57,0,High,16,18.2,123,Good,None
R6997,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",381,16,0.65,68,3.1,1,0,No,Medium,Low,Medium,1964,1,20,28,13,II,1425,Mixed,22,3,Very High,18.3,31.5,112.3,Good,None
R6998,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",225,4,0.56,54,5.8,1,0,Yes,Very High,High,High,3193,1.4,19,24,12,II,135,Mixed,11,0,Very High,6.8,56.5,144.1,Moderate,Low
R6999,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",875,12,0.86,63,1,1,1,Yes,Medium,Medium,High,835,1.36,31,41,26,II,1006,Forest,52,1,Low,15.2,52.1,117.8,Moderate,Low
R7000,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",445,16,0.33,69,1.4,1,1,No,Low,Medium,Medium,522,1.4,20,26,13,III,475,Urban,43,0,Medium,11.2,35.6,123.6,Excellent,None
R7001,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",384,28,0.35,64,0.2,1,0,No,Very High,High,Medium,736,1.33,25,28,21,III,155,Forest,12,1,Very High,13.8,43.5,50.5,Moderate,High
R7002,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",275,16,0.32,18,6,1,0,Yes,Low,Low,Low,2010,1.24,16,19,10,III,252,Agriculture,18,4,High,5.6,1.3,102.4,Moderate,Medium
R7003,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",203,16,0.66,24,0.4,1,0,Yes,Medium,High,High,2289,0.34,30,38,27,III,355,Urban,14,1,High,9.9,30.6,131,Moderate,Medium
R7004,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",751,25,0.25,48,5.2,1,0,Yes,Medium,Medium,High,3173,0.57,15,24,7,II,754,Forest,9,0,Medium,3.4,57.4,112.4,Excellent,None
R7005,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",640,14,0.28,51,6.1,1,0,Yes,Very High,Low,High,2853,0.97,32,38,29,II,960,Agriculture,8,1,Low,11.4,4.6,99.9,Poor,Medium
R7006,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",580,29,0.5,51,5,1,0,No,High,Low,Low,2957,1.2,32,37,29,V,614,Forest,10,1,Low,4.1,38.4,120.5,Good,High
R7007,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",325,26,0.76,77,2.6,1,1,No,Medium,Low,High,1084,1.34,21,31,13,IV,991,Forest,63,3,Low,7.9,59.3,76.8,Moderate,Low
R7008,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",387,11,0.39,76,5.7,1,0,Yes,High,Medium,Low,2220,0.32,30,33,27,IV,854,Agriculture,23,0,Medium,16.3,41.5,39.9,Good,Medium
R7009,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",881,9,0.76,19,2.2,1,0,Yes,Very High,High,Medium,2896,0.5,17,27,11,II,720,Mixed,12,2,Low,15,42.6,66.3,Good,High
R7010,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",576,30,0.44,15,0.9,1,1,Yes,Low,Low,High,2609,0.29,18,26,10,II,1351,Mixed,31,1,Low,15.9,3.8,28.6,Good,None
R7011,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",788,25,0.42,33,2.1,1,0,Yes,Medium,Medium,Low,2296,1.28,29,37,21,V,83,Agriculture,8,0,Medium,4.5,17.2,88.3,Good,None
R7012,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",286,15,0.46,17,4.1,1,1,Yes,Medium,Low,High,2791,0.52,29,33,23,III,1348,Forest,49,2,High,2.6,35.8,99.4,Moderate,Medium
R7013,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",161,21,0.52,16,2.3,1,0,Yes,High,Medium,Low,3394,0.84,17,20,12,II,272,Agriculture,24,1,High,4.8,14.2,32.3,Moderate,Low
R7014,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",204,29,0.29,41,5.2,1,1,Yes,High,High,High,735,0.23,33,41,25,II,1177,Mixed,70,2,Very High,18.4,58.3,120.7,Good,None
R7015,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",248,14,0.46,71,1,1,0,Yes,High,Low,High,2001,0.81,25,33,19,II,273,Mixed,11,0,High,9.7,37,59.5,Poor,None
R7016,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",224,23,0.35,48,4.8,1,1,Yes,Low,Low,Medium,1452,0.22,21,31,14,IV,268,Urban,46,3,Medium,5.6,33.1,97.3,Good,Low
R7017,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",515,12,0.37,85,3.2,1,1,Yes,High,Low,Low,1318,1.16,34,44,30,V,1212,Urban,63,0,Medium,1.5,28.3,133.9,Excellent,Low
R7018,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",475,28,0.72,25,5.4,1,0,Yes,Very High,High,Low,1421,0.65,25,31,17,V,1252,Agriculture,25,1,Low,9.6,22,117.3,Moderate,Medium
R7019,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",390,25,0.52,29,4.9,1,1,Yes,High,Medium,High,457,0.47,21,26,17,II,396,Urban,37,0,Very High,3.1,57.9,96,Moderate,Medium
R7020,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",651,10,0.32,81,6.2,1,1,Yes,Medium,High,Medium,2566,1.39,30,36,27,II,286,Forest,50,3,Medium,8.7,48.8,75.3,Moderate,Low
R7021,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",413,23,0.82,47,1.7,1,0,Yes,Very High,Low,Medium,1499,1.05,25,33,18,III,884,Forest,23,0,High,19.7,21,114.7,Excellent,Medium
R7022,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",801,13,0.45,85,5.6,1,0,Yes,Medium,High,Medium,1376,0.25,25,30,17,II,1474,Agriculture,7,3,Medium,1.7,56,6.8,Good,Low
R7023,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",646,28,0.8,52,1.3,1,1,No,Very High,High,Medium,2479,1.15,24,34,16,III,518,Urban,60,3,Medium,6.6,56.5,112.5,Moderate,Medium
R7024,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",846,19,0.58,32,3.7,1,1,Yes,High,Low,High,1283,0.66,28,38,23,III,449,Agriculture,58,0,High,12.2,15.4,65.7,Moderate,None
R7025,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",343,17,0.34,70,4.2,1,0,No,High,Low,Medium,3270,1.15,15,20,8,III,97,Agriculture,9,0,Medium,5.1,12.6,145,Moderate,Low
R7026,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",551,14,0.31,24,5.8,1,0,Yes,High,Medium,High,1820,0.43,24,34,19,V,750,Agriculture,21,4,Medium,9.9,59.1,144.9,Moderate,High
R7027,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",811,11,0.83,76,5.7,1,0,Yes,Low,Medium,High,2302,0.53,27,37,24,IV,1155,Agriculture,17,2,High,16.9,14.5,57.7,Poor,Low
R7028,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",306,29,0.58,23,2.8,1,1,Yes,Very High,Medium,High,2740,0.27,34,43,28,IV,737,Agriculture,70,1,Low,18.5,25.5,114.3,Excellent,Low
R7029,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",460,27,0.5,63,1.8,1,1,No,Very High,High,Medium,1835,0.39,16,24,13,II,68,Mixed,64,1,Medium,12.8,10.7,114.2,Excellent,High
R7030,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",384,11,0.83,34,0.5,1,1,Yes,Very High,High,High,3121,1.32,24,33,21,V,928,Urban,40,0,High,15.9,16.5,15.2,Poor,Medium
R7031,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",876,28,0.66,31,5.8,1,0,Yes,High,Low,Medium,3220,0.33,23,29,15,II,1484,Urban,18,1,Medium,14,27,104.4,Moderate,High
R7032,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",332,18,0.43,17,0.2,1,1,Yes,Low,Medium,Medium,2870,0.25,19,26,15,II,1094,Agriculture,48,0,Medium,0.9,9.5,65.4,Poor,None
R7033,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",686,15,0.49,64,0.6,1,0,Yes,High,Low,Low,3310,1.34,22,29,16,II,1466,Agriculture,22,0,Medium,6.2,38.2,62.1,Poor,Low
R7034,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",240,25,0.82,32,1.4,1,1,Yes,High,Medium,Medium,1938,0.27,21,31,13,II,845,Forest,53,0,High,1.4,3,141.5,Moderate,Low
R7035,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",287,22,0.35,45,0.9,1,0,Yes,Very High,Low,Low,2544,1.49,24,27,20,II,466,Forest,21,1,Medium,12.5,31.9,137.7,Moderate,None
R7036,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",790,27,0.37,54,1.3,1,1,No,Very High,High,Medium,2795,1.37,31,36,28,II,1222,Forest,33,0,Low,17,2.5,55.9,Good,Low
R7037,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",536,26,0.54,26,4.1,1,0,Yes,High,Low,Medium,2875,0.96,17,24,13,III,920,Agriculture,16,0,High,4.4,28.6,123.7,Moderate,Medium
R7038,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",301,28,0.6,35,3.2,1,0,Yes,High,Medium,Low,2410,1.02,22,27,18,III,1483,Agriculture,24,2,High,2.1,54,31.4,Poor,Medium
R7039,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",337,30,0.37,54,5.3,1,0,No,High,Medium,High,2508,1.05,18,27,10,II,429,Mixed,22,0,Low,4.2,29.2,118.7,Excellent,None
R7040,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",872,9,0.52,21,5.1,1,0,Yes,Low,High,High,3379,0.21,21,28,15,III,263,Agriculture,11,0,Medium,3.6,6.4,67.2,Poor,High
R7041,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",740,16,0.41,81,1.6,1,1,No,Very High,High,High,1544,0.47,25,34,22,II,1499,Forest,36,0,Low,3.5,16.8,77.9,Good,High
R7042,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",565,29,0.3,53,1.7,1,0,No,Low,Medium,Low,1930,0.5,24,34,20,II,358,Urban,18,0,Very High,17.4,36,102.9,Good,Low
R7043,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",305,18,0.48,55,5.2,1,1,No,Very High,High,High,1209,1.02,18,24,11,IV,231,Mixed,51,0,Medium,1.1,10.7,53.1,Excellent,None
R7044,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",653,21,0.3,80,3.7,1,1,No,High,Low,Low,1475,1.29,21,28,14,II,428,Agriculture,63,0,Medium,10.1,43.6,84.4,Good,Medium
R7045,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",207,4,0.85,72,4.3,1,1,Yes,Very High,Low,High,348,0.32,24,32,21,III,121,Forest,44,1,Low,8.9,23.5,95.2,Poor,None
R7046,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",349,14,0.73,43,4.5,1,0,Yes,High,Medium,High,3351,1.12,25,30,17,III,557,Urban,14,0,High,12.2,41.6,91.5,Moderate,High
R7047,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",744,15,0.78,45,6.4,1,1,Yes,Medium,High,High,3451,0.61,33,40,29,IV,898,Forest,59,2,High,2.9,41.9,57.7,Poor,Medium
